"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","We're #hiring! Click to apply: Barista (US) - https://t.co/ce3m128Ui6 #Job #Hospitality #Veterans #Jobs #CareerArc",FALSE,0,NA,2016-08-23 14:53:44,FALSE,NA,"768098908287344640",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mke_hrta",0,FALSE,FALSE,"-87.9115792","42.8837027"
"81","If you're looking for work in , check out this #job: https://t.co/LwTffKR6DW #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:53:44,FALSE,NA,"768098907083595778",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ar_hrta",0,FALSE,FALSE,"-92.3379867","34.7700849"
"82","Always late to first period cus the ppl at Starbucks take forever <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,NA,2016-08-23 14:53:44,FALSE,NA,"768098904403382272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iridian_davine",0,FALSE,FALSE,NA,NA
"83","RT @EricMorath: What do McDonald's, Starbucks, JPMorgan and Nationwide have in common?
All raised the company minimum wage.
https://t.co/1U…",FALSE,0,NA,2016-08-23 14:53:40,FALSE,NA,"768098891476586496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gussan_Masayuki",17,TRUE,FALSE,NA,NA
"84","we're the only ones in starbucks https://t.co/4NFuHMqS9k",FALSE,4,NA,2016-08-23 14:53:39,FALSE,NA,"768098883721396224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swiftsclaflin",0,FALSE,FALSE,NA,NA
"85","what are some good drinks from Starbucks? like with non added sweets",FALSE,0,NA,2016-08-23 14:53:37,FALSE,NA,"768098876503064576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1n0nbl0nde",0,FALSE,FALSE,NA,NA
"86","Interested in a #job near ? This could be a great fit: https://t.co/S7azdbOij2 #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:53:34,FALSE,NA,"768098865698394112",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_caw_hrta",0,FALSE,FALSE,"-79.8855707","43.2561562"
"87","Can you recommend anyone for this #job? Barista (US) - https://t.co/JvbDepvs3z #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:53:34,FALSE,NA,"768098865660571648",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_FLS_HRTA",0,FALSE,FALSE,"-82.6186414","27.4955254"
"88","So close yet so far from free @Starbucks https://t.co/8pNM1mTkqz",FALSE,0,NA,2016-08-23 14:53:33,FALSE,NA,"768098858530463744",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mrkx1221",0,FALSE,FALSE,NA,NA
"89","@Mahogany1992 @AuntLulie @Backstorymom1 @CUSunset @nanblunt I'm at the slow Starbucks too... #MYEYESROLL",FALSE,0,"Mahogany1992",2016-08-23 14:53:29,FALSE,"768098536491737089","768098844194201604","424370015","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alllwftopic",0,FALSE,FALSE,NA,NA
"90","#WhyYouAreNotMe  I will trade places with someone for a day!! Give me a call. We can meet at Starbucks.",FALSE,0,NA,2016-08-23 14:53:29,FALSE,NA,"768098843913138176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SulkingWriter",0,FALSE,FALSE,NA,NA
"91","@LadyLioness_725 well forget that Starbucks crab someone get her some Seattle's best STAT! Lol. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+00B2><ed><U+00A0><U+00BE><ed><U+00B4><U+0093>",FALSE,1,"LadyLioness_725",2016-08-23 14:53:24,FALSE,"768098534889578496","768098823688232960","748902374064918528","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kin86",0,FALSE,FALSE,NA,NA
"92","someone should bring me some starbucks to work <ed><U+00A0><U+00BD><ed><U+00B8><U+0087>",FALSE,0,NA,2016-08-23 14:53:21,FALSE,NA,"768098807716327425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megthekegg",0,FALSE,FALSE,NA,NA
"93","I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/StiEAbAxp2",FALSE,0,NA,2016-08-23 14:53:20,FALSE,NA,"768098806554583040",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","AlDalalAlEnezi",0,FALSE,FALSE,"48.28495559","28.73155006"
"94","RT @vicky_cat02: My first Starbucks<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BC><ed><U+00BD><U+00B5> https://t.co/UMbzghyTfk",FALSE,0,NA,2016-08-23 14:53:19,FALSE,NA,"768098802293235712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vicky_cat02",1,TRUE,FALSE,NA,NA
"95","Raised $SBUX stop to 55,95$ #starbucks",FALSE,0,NA,2016-08-23 14:53:17,FALSE,NA,"768098791136329730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vastatuuli",0,FALSE,FALSE,NA,NA
"96","RT @susieeea: WHEN HE GOT A GOOD JOB, BUYS YOU STARBUCKS, AND JAMS TO MEXICAN MUSIC WITH YOU https://t.co/x2lL8309fb",FALSE,0,NA,2016-08-23 14:53:15,FALSE,NA,"768098783523590145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaKewlKidd",6,TRUE,FALSE,NA,NA
"97","@foreverteal at Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"foreverteal",2016-08-23 14:53:15,FALSE,"768088759514443778","768098783494180866","32994345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Christilala_",0,FALSE,FALSE,NA,NA
"98","I'm at Starbucks Coffee in Pasig City, Metro Manila w/ @npr999 https://t.co/tQeQgJvDxW",FALSE,0,NA,2016-08-23 14:53:12,FALSE,NA,"768098772060631040",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","yinyannn",0,FALSE,FALSE,"121.05855346","14.5794613"
"99","A guy at Starbucks just told me I remind him of James Spader. I'll take that as a huge complement!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-08-23 14:53:10,FALSE,NA,"768098764955394053",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinGandy",0,FALSE,FALSE,NA,NA
"100",". @NSCollege students at Starbucks vs. me at Starbucks right now. #TrueToAU https://t.co/AnMKviYa62",FALSE,0,NA,2016-08-23 14:53:10,FALSE,NA,"768098762535346176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","samuelwlker",0,FALSE,FALSE,NA,NA
"101","RT @daFMPants: It's Sunday morning, I'm balls deep in my phone...so no I don't wanna make random conversation random Starbucks patron...",FALSE,0,NA,2016-08-23 14:53:09,FALSE,NA,"768098757409853440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zloeffler",23,TRUE,FALSE,NA,NA
"102","RT @angiealrassi: Irony is these two idiots at Starbucks complaining about the cost of living.",FALSE,0,NA,2016-08-23 14:53:08,FALSE,NA,"768098756675956736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsmailSakalaki",1,TRUE,FALSE,NA,NA
"103","We should definitely invest in another Starbucks on campus",FALSE,0,NA,2016-08-23 14:53:07,FALSE,NA,"768098752985006080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jesslewisss",0,FALSE,FALSE,NA,NA
"104","How @starbucks said #GoodMorning... Nooo, leave me be, you wicked temptress. #psl… https://t.co/R02ltgVywl",FALSE,0,NA,2016-08-23 14:53:07,FALSE,NA,"768098751856582656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Double_Lo7",0,FALSE,FALSE,NA,NA
"105","Never going to a Starbucks on campus cuz I guarantee u that place is dumb lit all the time",FALSE,0,NA,2016-08-23 14:53:05,FALSE,NA,"768098741408632832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_menser",0,FALSE,FALSE,NA,NA
"106","Starbucks Remodel taking place this summer! Look for your newly remodeled Starbucks this fall! #comingsoon2016 https://t.co/IrmZxeja2q",FALSE,0,NA,2016-08-23 14:53:05,FALSE,NA,"768098741261918208",NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","SFADining",0,FALSE,FALSE,NA,NA
"107","The fact that I could run the Starbucks in the cave at etsu better than the people actually running it is stupid",FALSE,0,NA,2016-08-23 14:53:01,FALSE,NA,"768098724870492160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mann_jakob",0,FALSE,FALSE,NA,NA
"108","thank you Starbucks gods https://t.co/6JsImESpJY",FALSE,1,NA,2016-08-23 14:52:57,FALSE,NA,"768098708361584640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muchpizza",0,FALSE,FALSE,NA,NA
"109","Yep it's almost that time of the year @Starbucks thanks for the remainder... #pumpkineverything https://t.co/9sz7ZfoHbI",FALSE,0,NA,2016-08-23 14:52:57,FALSE,NA,"768098707413864448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissiemac24",0,FALSE,FALSE,NA,NA
"110","We're #hiring! Read about our latest #job opening here: shift supervisor - https://t.co/ksCUHb5JwP #Montreal, QC #Veterans #CareerArc",FALSE,0,NA,2016-08-23 14:52:55,FALSE,NA,"768098698932867073",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mon_jobs",0,FALSE,FALSE,NA,NA
"111","RT @SaraMansford: Pro tip: If you forget their name after a one night stand, just take them to Starbucks in the morning.",FALSE,0,NA,2016-08-23 14:52:54,FALSE,NA,"768098697318109184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","volks__",453,TRUE,FALSE,NA,NA
"112","@StarbucksUK The Starbucks in Camberley doesn't seem to know the difference between Mocha Frapp &amp; Mocha Cookie Crumble Frapp #Disappointed",FALSE,0,"StarbucksUK",2016-08-23 14:52:53,FALSE,NA,"768098692016603136","369629233","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_T_Mitchell",0,FALSE,FALSE,NA,NA
"113","I want Starbucks omg",FALSE,0,NA,2016-08-23 14:52:52,FALSE,NA,"768098690057670656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lo_Caliste",0,FALSE,FALSE,NA,NA
"114","Enter to win $100 #Starbucks Gift Card and $100 Amazon Gift Card in the #Books &amp; #Coffee #Giveaway! https://t.co/4AzMcwrftW",FALSE,0,NA,2016-08-23 14:52:52,FALSE,NA,"768098688606568448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tessaa99",0,FALSE,FALSE,NA,NA
"115","We're #hiring! Read about our latest #job opening here: Barista (US) - https://t.co/oLQntLqtLI #Hospitality #Veterans #CareerArc",FALSE,0,NA,2016-08-23 14:52:52,FALSE,NA,"768098688333864960",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_rdu_hrta",0,FALSE,FALSE,"-78.7074665","35.8247509"
"116","Last night I dreamed that I was moonlighting back at the Target Starbucks and Chris Evans started working at the store.",FALSE,0,NA,2016-08-23 14:52:51,FALSE,NA,"768098685267824642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tellingbone",0,FALSE,FALSE,NA,NA
"117","My boss let me leave and go get Starbucks during my shift bc he feels bad for me bc my nose won't stop bleeding.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-08-23 14:52:51,FALSE,NA,"768098683573399552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kierstennnnnnnn",0,FALSE,FALSE,NA,NA
"118","Just waiting for my driver to collect me. Best way to start the day #starbucks 
 #LA #california… https://t.co/ryfMudyM5Y",FALSE,0,NA,2016-08-23 14:52:50,FALSE,NA,"768098681539133445",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PVsupercars",0,FALSE,FALSE,NA,NA
"119","RT @Alex_Leeds: Finally after 4 years of being serious about stand up comedy I can finally say I'm going to be a barista at Starbucks",FALSE,0,NA,2016-08-23 14:52:48,FALSE,NA,"768098670377959424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JokelahomaMic",6,TRUE,FALSE,NA,NA
"120","Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> ( @Borx_SV &amp; @PacoMonteith at the background) https://t.co/zNK8p76ULy",FALSE,1,NA,2016-08-23 14:52:47,FALSE,NA,"768098668029284352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheOnlyOTH",0,FALSE,FALSE,NA,NA
"121","Just saw a mother in Starbucks reading to her infant. Kudos lady! Certainly MUCH better than the other moms I see who just play on their <ed><U+00A0><U+00BD><ed><U+00B3><U+00B1>",FALSE,1,NA,2016-08-23 14:52:47,FALSE,NA,"768098667957919744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HannahLM78",1,FALSE,FALSE,NA,NA
"122","RT @_irmalissette: I need some Chinese food &amp; starbucks",FALSE,0,NA,2016-08-23 14:52:44,FALSE,NA,"768098654183796736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AvilaaAmyy",1,TRUE,FALSE,NA,NA
"123","@TTChamber Trinidad and Tobago Coalition of Services Industries (TTCSI) https://t.co/Jx9NRd9As9",FALSE,0,"TTChamber",2016-08-23 14:52:42,FALSE,NA,"768098645916790784","2706825253","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","dynamic_digi",0,FALSE,FALSE,NA,NA
"124","Was about to get starbucks till i saw that line. Fuck that",FALSE,0,NA,2016-08-23 14:52:41,FALSE,NA,"768098640116211712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsDecki",0,FALSE,FALSE,NA,NA
"125","RT @NatbyNature: Getting ready to hit the interview chair... But first let's take a selfie &amp; drink lots of Starbucks! <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>@Glit_Glam https:…",FALSE,0,NA,2016-08-23 14:52:32,FALSE,NA,"768098603688726528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balorspurpose",27,TRUE,FALSE,NA,NA
"126","RT @ChrisGrantOK: Starbucks opening up in town , can't wait to see everyone's name spelled wrong twice a week on snapchat <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>",FALSE,0,NA,2016-08-23 14:52:32,FALSE,NA,"768098602522648576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A_Walsh_",1,TRUE,FALSE,NA,NA
"127","Can you recommend anyone for this #job? https://t.co/9CsmcI9wDc #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:52:31,FALSE,NA,"768098601805320192",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_dc_hrta",0,FALSE,FALSE,"-77.0162923","38.8846282"
"128","Does someone want to get Starbucks for me???",FALSE,0,NA,2016-08-23 14:52:31,FALSE,NA,"768098599322415104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EstebanGarciaa_",0,FALSE,FALSE,NA,NA
"129","@calzonaparrilla Starbucks is nasty to me now cuz I I drink so much from little coffee stands that Starbucks tastes burnt",FALSE,0,"calzonaparrilla",2016-08-23 14:52:30,FALSE,"768098291435180032","768098595425746944","1639309142","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OhSoBellamy",0,FALSE,FALSE,NA,NA
"130","Our C-3 Group  (Coffee, Christ and Conversation) at Starbucks this morning. Discussing last Sundays message THE... https://t.co/OMOJfVug6x",FALSE,0,NA,2016-08-23 14:52:27,FALSE,NA,"768098584478744576",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SpringsOfBonita",0,FALSE,FALSE,NA,NA
"131","RT @caitlinbadow: 21st century 1st world problem: 6yo needs to know when Starbucks will finally have pumpkin spice steamers again",FALSE,0,NA,2016-08-23 14:52:27,FALSE,NA,"768098582264213504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bagelz12",1,TRUE,FALSE,NA,NA
"132","@hanna__bananaaa @sxndrx98  buy guys! ..... It's all about that Starbucks love tho <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F>",FALSE,0,"hanna__bananaaa",2016-08-23 14:52:26,FALSE,"768097718103371776","768098577566601217","3412792557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GraceDAndrade",0,FALSE,FALSE,NA,NA
"133","My $$$ is on August 25 (yes, we have an actual pool). Come on, Baby! Daddy needs that $10 Starbucks gift card.",FALSE,1,"NorthCaroliNats",2016-08-23 14:52:23,FALSE,"768097045978738689","768098565646409728","1344900866","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NorthCaroliNats",0,FALSE,FALSE,NA,NA
"134","Interested in a #job near 1615 REGENT AVE #470, #WINNIPEG, MB? This could be a great fit: https://t.co/rmeAOsOtgJ #Hospitality #Veterans",FALSE,0,NA,2016-08-23 14:52:21,FALSE,NA,"768098558679457794",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mb_jobs",0,FALSE,FALSE,"-97.1636638","49.8887755"
"135","RT @Maliciouslink: Millions suffer in silence every day, unable to even. For the price of a Starbucks Frappacino a day, you can help.  http…",FALSE,0,NA,2016-08-23 14:52:20,FALSE,NA,"768098553147207680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highmeh",3,TRUE,FALSE,NA,NA
"136","RT @NatbyNature: Getting ready to hit the interview chair... But first let's take a selfie &amp; drink lots of Starbucks! <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>@Glit_Glam https:…",FALSE,0,NA,2016-08-23 14:52:17,FALSE,NA,"768098541067730944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rollinsgirl16",27,TRUE,FALSE,NA,NA
"137","RT @NatbyNature: Getting ready to hit the interview chair... But first let's take a selfie &amp; drink lots of Starbucks! <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>@Glit_Glam https:…",FALSE,0,NA,2016-08-23 14:52:17,FALSE,NA,"768098539750756353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hitman_XZ",27,TRUE,FALSE,NA,NA
"138","I just checked in at Starbucks with #mPLUSPlaces Download today!  https://t.co/A6ymrOa5DY",FALSE,0,NA,2016-08-23 14:52:16,FALSE,NA,"768098538983088128",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","haileysheba14",0,FALSE,FALSE,NA,NA
"139","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 14:52:14,FALSE,NA,"768098528132337665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runNiza09",2294,TRUE,FALSE,NA,NA
"140","Just finished up my story on the Abu Zubaydah PRB, nothing like cracking open the Senate Torture Report over Starbucks on a Tuesday morning",FALSE,0,NA,2016-08-23 14:52:13,FALSE,NA,"768098524382826496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tjryan93",0,FALSE,FALSE,NA,NA
"141","Lex just made me bring her starbs to school. Now she doesn't want it cuz she is in class so anyone that wants Starbucks hmu",FALSE,1,NA,2016-08-23 14:52:13,FALSE,NA,"768098523346636800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marymac_meyer",0,FALSE,FALSE,NA,NA
"142","We Tried The New Starbucks Drinks (And We Kinda Liked Them!) https://t.co/Tw50kTwHwq https://t.co/cwUcorHkeJ",FALSE,0,NA,2016-08-23 14:52:11,FALSE,NA,"768098517873205250",NA,"<a href=""http://recipesclub.org"" rel=""nofollow"">RSS recipeofcuisine</a>","recipeofcuisine",0,FALSE,FALSE,NA,NA
"143","Interested in a #job near 47 W FLAGLER ST, #MIAMI, FL? This could be a great fit: https://t.co/pzrePuch5b #Hospitality #Veterans #Hiring",FALSE,0,NA,2016-08-23 14:52:11,FALSE,NA,"768098516447076352",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mia_hrta",0,FALSE,FALSE,"-80.194537","25.774401"
